urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vlong;STILL;0.38;2.152;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.32;14.86;cellular;34;19;OTHER
urok;24;m;1;6;3.5;6.5;1.5;11.mp4;vshort;STILL;0.32;13.692;cellular;34;19;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.mp4;vshort;STILL;0.31;11.502;cellular;190;19;OTHER
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.16;6.592;cellular;38;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;11.mp4;vshort;STILL;0.16;10.375;cellular;38;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vshort;STILL;0.16;10.206;cellular;38;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.mp4;vlong;STILL;0.29;33.924;cellular;38;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vlong;STILL;0.29;4.603;cellular;38;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;2.jpg;image;STILL;0.86;28.664;cellular;16;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;10.jpg;image;STILL;0.86;11.072;cellular;16;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vlong;STILL;0.86;17.285;cellular;16;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;22.mp4;vlong;STILL;0.86;38.068;cellular;16;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;14.jpg;image;STILL;0.82;5.591;cellular;16;11;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.jpg;image;STILL;0.82;10.559;cellular;16;11;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vshort;STILL;0.82;3.052;cellular;16;11;OTHER
urok;24;m;1;6;3.5;6.5;1.5;11.mp4;vlong;STILL;0.43;22.031;cellular;62;14;OTHER
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vlong;ON_FOOT;0.91;8.012;wifi;27;17;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.jpg;image;STILL;0.6;1.661;wifi;27;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;24.jpg;image;STILL;0.1;12.918;cellular;27;11;OTHER
urok;24;m;1;6;3.5;6.5;1.5;12.jpg;image;STILL;0.1;22.006;cellular;27;11;OTHER
urok;24;m;1;6;3.5;6.5;1.5;14.jpg;image;STILL;1;3.728;wifi;41;14;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vlong;STILL;1;13.533;wifi;41;14;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vshort;STILL;0.8;17.004;cellular;51;10;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.jpg;image;ON_FOOT;0.4;14.735;cellular;85;13;OTHER
urok;24;m;1;6;3.5;6.5;1.5;23.mp4;vshort;STILL;0.4;19.495;cellular;85;13;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.jpg;image;STILL;0.7;5.306;cellular;85;21;OTHER
