umedo;21;m;4;1;1;7;2.5;4.mp4;vlong;STILL;0.6;17.894;wifi;18;13;OTHER;false;false;2
umedo;21;m;4;1;1;7;2.5;4.mp4;vlong;STILL;0.47;8.009;wifi;5;17;OTHER;false;false;2
umedo;21;m;4;1;1;7;2.5;9.mp4;vlong;STILL;0.82;19.765;wifi;4;6;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;4.mp4;vlong;STILL;0.42;6.463;wifi;6;22;OTHER;false;true;-1
umedo;21;m;4;1;1;7;2.5;14.jpg;image;STILL;0.87;52.697;wifi;34;9;OTHER;false;true;2
umedo;21;m;4;1;1;7;2.5;4.mp4;vlong;STILL;0.67;8.888;wifi;13;14;OTHER;true;false;-2
umedo;21;m;4;1;1;7;2.5;2.mp4;vshort;STILL;0.5;14.002;wifi;13;21;OTHER;false;false;2
umedo;21;m;4;1;1;7;2.5;24.jpg;image;STILL;1;3.793;wifi;5;6;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;10.jpg;image;STILL;0.74;5.015;wifi;7;13;OTHER;false;false;1
umedo;21;m;4;1;1;7;2.5;2.jpg;image;STILL;0.01;2.65;wifi;12;7;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;4.mp4;vshort;STILL;0.56;11.046;wifi;12;13;OTHER;false;true;1
